Geography,Year,Exp. based GDP (2012 chained C$),Exp. based GDP (current C$),Income based GDP,Industry GDP (current C$),Industry GDP (2012 chained C$),CPI (all items),CPI (gasoline),Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate,Population,Exp. based GDP per capita (2012 chained C$),Exp. based GDP per capita (current C$),Income based GDP per capita,Industry GDP per capita (current C$),Industry GDP per capita (2012 chained C$)
Ontario,2016,0.020991908362829825,0.03986402519610488,0.03986402519610488,0.038090981706380145,0.02249359299894893,0.01805337519623218,-0.0552665799739922,0.008974533569385823,0.011109650276097671,-0.020297427652733124,-0.027780538501549934,0.012276541283149367,0.008609670109150924,0.027252912408684216,0.027252912408684216,0.025501371779799165,0.010093142831155921
Ontario,2017,0.02818429429153535,0.04328807244776778,0.04328807244776778,0.041844841240475494,0.027539311554027668,0.016962220508866643,0.13282863041982096,0.013173345570867578,0.01893389390951339,-0.06871794871794867,-0.09386586998127577,0.014035421264434023,0.013953036284924725,0.028847760709243886,0.028847760709243886,0.027424505488540918,0.013316980853346871
Ontario,2018,0.02771262442101108,0.04133438548132751,0.04133438548132751,-1.0,0.029129327994530385,0.023502653525397932,0.11117861482381541,0.013641510690734826,0.017128677773838863,-0.040748898678414136,-0.04697740878304402,0.01695476967856968,0.010578498732880526,0.02397315645656839,0.02397315645656839,-1.0,0.01197158288544986
Ontario,2019,0.02058265088893574,0.038101268917061226,0.038101268917061226,,0.020702560790075264,0.0185185185185186,-0.06943685073810835,0.02725755365427318,0.028390001812276244,0.008955223880596996,-0.006073023264530741,0.01649493311655137,0.0040213852909738446,0.021255724053896863,0.021255724053896863,,0.004139349382316526
Manitoba,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,2011,0.02397447423625443,0.05421765775220666,0.05421765775220666,0.05965464376680263,0.023013977570786714,0.029565217391304355,0.18212593094109697,0.007938978829389765,0.007490945011524364,0.014285714285714013,0.006543978102172554,0.01054162093088018,0.0132927264222924,0.043220423500313965,0.043220423500313965,0.04860069275591128,0.012342249326076526
Manitoba,2012,0.030282162962452785,0.06392661594254423,0.06392661594254423,0.06127517789168113,0.029940119760478945,0.016047297297297147,0.030355097365406758,0.00972972972972963,0.011357137020998609,-0.018309859154929553,-0.009699950682560576,0.013233910131650095,0.01682558455686478,0.05003060527682868,0.05003060527682868,0.04741379782067212,0.016488008802092224
Manitoba,2013,0.02902449620693104,0.0424074321614758,0.0424074321614758,0.039383004976982994,0.02682465101910325,0.02244389027431426,0.021678710394663625,0.0064239828693790635,0.005655194700274535,0.02152080344332874,-0.010911537158522111,0.011716234324686603,0.017107822623601443,0.030335776767757006,0.030335776767757006,0.02734637412511609,0.014933452861415786
Manitoba,2014,0.0206225744117694,0.030760106434135848,0.030760106434135848,0.028179163282586517,0.01935284126787007,0.018699186991869787,-0.014689880304679104,0.0011398176291792517,0.0011246786632390648,0.00140449438202217,0.010446312582096828,0.01138207524790058,0.009136506756463936,0.019159951180156565,0.019159951180156565,0.016608053915300847,0.007881063165980695
Manitoba,2015,0.012330358137240927,0.025472358292512265,0.025472358292512265,0.024519451358578248,0.013834097223056396,0.011971268954509284,-0.17338487023743787,0.01783681214421251,0.015406836783823152,0.060308555399719355,0.03787190569827992,0.010330614051136333,0.001979296735438174,0.014986920153455374,0.014986920153455374,0.014043756677379893,0.003467660113625648
